,total,Cytosol,Insoluable,Membrane,Nucleus
ENSG00000166046.10,2.722435328,0.198538346,0.509613678,0.21526428,3.831567201
ENSG00000166049.10,6.895893289,1.792831587,6.926289363,3.253118951,4.945195588
ENSG00000166068.12,9.356438964,0.588422559,2.381572341,0.989626899,5.404247742
ENSG00000166069.13,0,0,0,0,0
ENSG00000166073.8,1.310327405,0.188051129,0.725669299,0.360031092,1.201010531
ENSG00000166086.12,0.503274049,0.024756391,0.092551672,0.070031092,0.434164995
ENSG00000166090.8,0,0,0,0,0
ENSG00000166091.19,0,0.034756391,0.095875987,0.149875633,0.025463892
ENSG00000166104.14,3.383383184,0.149884212,0.25,0.044860087,10.06371363
ENSG00000166105.15,0.756255052,0.126218045,0.138041338,0.299626899,1.138412737
ENSG00000166106.3,0,0,0,0,0
ENSG00000166111.9,0.110109135,0.088538346,0.133917325,0.115015546,0.109814443
ENSG00000166118.7,0,0,0,0,0
ENSG00000166123.13,14.6620958,4.211857152,7.995723407,6.800538338,17.5808651
ENSG00000166126.10,0.07,0.010487218,0.005489666,0,0.184721665
ENSG00000166128.12,25.99276273,3.696753398,10.83294774,3.263740785,16.49074223
ENSG00000166130.14,12.14054567,7.358494762,6.861958662,5.489067248,11.96837261
ENSG00000166133.17,15.79058609,2.305962402,14.78005411,4.208973973,14.21610331
ENSG00000166135.13,10.10374495,0.96037143,2.799640732,1.444207161,8.359774318
ENSG00000166136.15,141.458363,228.1066662,254.0499015,192.7991836,141.4534153
ENSG00000166140.17,20.52254446,7.383203018,14.76121307,9.900932752,38.99196337
ENSG00000166143.9,0.126364187,0.049025564,0.143737691,0.110124367,0.078515546
ENSG00000166145.14,3.880763945,0.831230079,1.302731306,1.104455895,5.279423267
ENSG00000166147.13,0.65240097,0.072320302,0.335103344,0.140093275,0.887216649
ENSG00000166148.3,0.13043654,0,0.025489666,0,0.09
ENSG00000166152.3,0,0,0,0,0
ENSG00000166153.16,5.013164914,2.333063162,3.308302133,2.094113886,4.846186056
ENSG00000166159.10,0.020109135,0,0.004510334,0.005015546,0.024536108
ENSG00000166160.9,0,0.049025564,0.010979331,0.11,0.105278335
ENSG00000166164.15,68.96690986,40.47373251,74.34060058,51.2448157,53.47849548
ENSG00000166165.12,579.9284701,692.3262193,534.3610193,602.0644551,508.8061761
ENSG00000166166.12,11.53589329,5.675012034,9.788580239,10.23909834,10.47841274
ENSG00000166167.17,6.41261924,0.531948871,3.461186019,1.069751266,4.744247742
ENSG00000166169.16,14.59599636,3.807052625,10.15884103,8.013087859,23.26375376
ENSG00000166170.9,13.89123484,0.905127821,6.273144681,2.699533624,13.94577482
ENSG00000166171.12,10.94593371,12.43141352,20.91925441,10.92682864,10.68818456
ENSG00000166173.10,0.004945433,0.020974436,0.04059301,0.150310917,0.025463892
ENSG00000166181.12,81.01741512,4.781046639,47.34571584,14.16508751,44.68668004
ENSG00000166183.15,0,0,0,0,0
ENSG00000166188.2,3.836248993,0.200487218,1.145875987,0.550217642,3.220927784
ENSG00000166189.7,7.25109135,0.365730827,5.758400605,0.789906725,6.048638419
ENSG00000166192.14,1.756725951,0.65280752,1.58216535,0.78454917,2.087587763
ENSG00000166197.16,113.1353537,10.73879854,100.2622584,22.19321047,74.79789619
ENSG00000166199.12,28.21021827,21.45095492,40.65477113,23.61909834,24.38820462
ENSG00000166200.14,81.78638037,21.93129187,58.69433288,15.97509729,34.55441074
ENSG00000166206.13,1.21021827,0.160858648,0.475310032,0.19,1.147319459
ENSG00000166211.7,0,0,0,0,0
ENSG00000166220.12,0,0,0,0,0
ENSG00000166224.16,9.745163702,1.532436089,2.978454713,2.199937817,11.10119609
ENSG00000166225.8,6.824474534,0.510974436,1.654151067,0.874891179,10.24596037
ENSG00000166226.12,273.9998868,128.095148,375.3292956,118.9334246,200.2625602
ENSG00000166228.8,70.90446847,286.0706225,83.22203765,203.7989757,52.00205869
ENSG00000166233.12,68.89163702,6.938378974,38.21874256,10.28525274,61.54573469
ENSG00000166246.13,0.230545675,0.035243609,0.135875987,0.074828996,0.230742227
ENSG00000166250.11,0,0,0,0,0
ENSG00000166257.8,0.010109135,0.026218045,0,0.025077729,0.116948346
ENSG00000166260.10,28.26145311,20.62176543,23.69573315,17.18854847,26.6388666
ENSG00000166261.10,12.11101657,2.188282704,5.441545287,2.765295371,34.21553157
ENSG00000166262.15,7.548362975,8.724293241,7.098275079,7.257170653,7.457051155
ENSG00000166263.13,9.040907438,2.906102257,3.694744076,2.023056767,9.006659979
ENSG00000166265.11,0,0,0,0,0
ENSG00000166266.13,22.5904709,1.890395498,5.979281465,2.303989519,11.58746489
ENSG00000166268.10,0,0,0,0,0.066206119
ENSG00000166272.16,12.55614592,0.958422559,6.785462612,3.819689083,12.23424774
ENSG00000166275.15,7.393635813,6.111254146,5.884357755,6.014176069,5.616040625
ENSG00000166278.14,0.627018997,0.178538346,0.302551672,0.190031092,0.896103309
ENSG00000166289.5,9.001637025,2.004896246,6.784537388,3.644518078,11.30715396
ENSG00000166292.11,0.314945433,0.111833084,0.196468997,0.104953362,0.743793881
ENSG00000166295.8,98.05576597,221.3929701,115.4275468,219.3586498,73.81509528
ENSG00000166311.9,11.5882882,2.52719248,5.098759873,4.743212226,18.49257773
ENSG00000166313.18,0.456582457,0.141833084,0.352344984,0.269875633,0.553608325
ENSG00000166317.11,0.179454325,0.004756391,0.075489666,0.039937817,0.134907222
ENSG00000166321.13,5.224508893,1.924640604,4.394591496,2.098756331,10.84051654
ENSG00000166323.12,0.714399758,0.587935341,0.979047723,0.330310917,1.086659979
ENSG00000166326.6,47.03901779,2.267472191,16.63070123,5.7825593,32.95123871
ENSG00000166329.2,0,0,0,0,0
ENSG00000166333.13,61.84381972,47.71084823,62.31846446,55.70804122,69.63078735
ENSG00000166337.9,144.5437591,810.8938484,118.427616,408.208456,144.4227006
ENSG00000166340.14,63.22221706,3.891649644,15.50929877,5.30364751,81.96328483
ENSG00000166341.7,0.290109135,0.01,0.040979331,0.004984454,0.652680541
ENSG00000166342.18,0,0,0,0,0
ENSG00000166343.9,1.962544463,0.141461654,0.26,0.180093275,4.919114838
ENSG00000166347.18,13.06377931,54.97355038,16.12175197,40.63709869,9.957402206
ENSG00000166348.17,15.05465239,0.728909777,5.162192404,1.25,21.54507521
ENSG00000166349.9,2.429890865,0.233897743,0.757655016,0.159875633,6.620639417
ENSG00000166351.10,0,0,0,0,0.014721665
ENSG00000166352.15,15.08854083,21.40717296,23.98062006,18.78804122,13.29855567
ENSG00000166359.10,0.009890865,0,0,0,0.049072216
ENSG00000166363.5,0,0,0,0,0
ENSG00000166368.2,0.13934519,0,0,0,0.193051654
ENSG00000166377.19,7.970907438,1.670139855,2.436289363,1.840621834,11.79214393
ENSG00000166387.11,3.787271625,0.872551877,2.474124013,1.419564716,3.883505515
ENSG00000166391.14,0,0,0,0.015046638,0.02944333
ENSG00000166394.14,14.35010913,31.19991283,16.46195866,20.7481345,10.64294884
ENSG00000166396.12,0,0,0,0,0
ENSG00000166398.12,8.473090138,0.349512782,2.375696353,0.984953362,9.287938814
ENSG00000166401.13,0.25087308,0.059025564,0.235103344,0.100031092,0.273793881
ENSG00000166402.8,0,0,0,0,0
ENSG00000166405.14,0.079672595,0.010487218,0.013531003,0,0.321381644
ENSG00000166407.13,0,0,0,0,0
ENSG00000166408.4,0,0,0,0,0
ENSG00000166411.13,76.07065481,24.65256098,56.8931025,22.88599895,46.53447592
ENSG00000166415.14,0.059454325,0.004756391,0.022551672,0.01,0.024536108
ENSG00000166426.7,0,0,0,0,0
ENSG00000166428.12,0.299672595,0.09280752,0.068041338,0.035108821,0.324721665
ENSG00000166432.14,0.159672595,0.020974436,0.01,0.005015546,0.38944333
ENSG00000166435.15,14.80778294,2.251090223,7.638895143,4.48473572,14.36748495
ENSG00000166436.15,6.415818512,0.167076693,0.638427659,0.299720174,12.32192075
ENSG00000166439.5,8.280327405,0.198051129,3.411392707,0.739502532,12.00348545
ENSG00000166441.12,2826.868056,3584.251937,5679.560291,5925.574841,2764.860296
ENSG00000166444.17,0.839454325,0.462783452,0.496289363,0.275108821,0.752680541
ENSG00000166446.14,0.030109135,0,0,0,0.030371113
ENSG00000166448.14,0,0,0,0.005015546,0
ENSG00000166450.12,0.035163702,0.060974436,0.04,0.014953362,0.045463892
ENSG00000166451.13,77.2400566,243.6185279,94.76708367,122.0975322,45.69268304
ENSG00000166452.11,39.85258488,46.20672933,49.34394438,44.92814427,33.95418256
ENSG00000166454.9,20.65661682,6.513574448,16.28004436,12.48741939,22.8818355
ENSG00000166455.13,2.189965642,0.600487218,0.939020669,0.649564716,2.04
ENSG00000166471.10,36.88940785,4.449560918,8.386567469,5.760373101,51.48522314
ENSG00000166473.16,0.019890865,0,0,0.004984454,0.059814443
ENSG00000166477.12,27.33538803,1.300024068,35.44186993,2.317761396,18.72983451
ENSG00000166478.9,15.21437146,3.779652637,21.73498756,4.582466024,15.41614343
ENSG00000166479.9,15.81840339,1.809768425,2.600799697,1.179657991,37.75085003
ENSG00000166482.11,0.20021827,0.055243609,0.095489666,0.090093275,0.508618356
ENSG00000166483.10,62.57810429,2.65308723,32.65431339,6.324372398,65.19711883
ENSG00000166484.19,5.745054567,1.341948871,1.959613678,1.825077729,8.744867096
ENSG00000166492.9,0.054945433,0.026218045,0,0.039968908,0.025463892
ENSG00000166501.12,142.4531932,56.87858062,88.56802403,66.8491881,73.38590268
ENSG00000166503.8,30.41608326,22.46796396,23.18152798,21.52785467,15.2284328
ENSG00000166507.16,39.61693816,26.51237299,12.73546261,21.18423825,64.53221161
ENSG00000166508.17,377.2755477,53.65840173,404.0726642,79.62276014,369.2623872
ENSG00000166509.10,0,0,0,0,0.035092778
ENSG00000166510.13,3.061671383,1.286845118,1.136648631,0.714984454,3.581444329
ENSG00000166523.7,0,0,0,0,0
ENSG00000166526.16,45.54188965,5.854664671,27.91770912,12.755171,81.83792874
ENSG00000166527.7,0.030109135,0.041948871,0.025489666,0,0.08055667
ENSG00000166529.14,11.19400364,4.000255643,11.02453739,4.193056767,13.62684554
ENSG00000166530.8,0,0,0,0,0
ENSG00000166532.15,14.60981609,1.896705263,3.557062006,2.224176069,40.35934302
ENSG00000166535.19,0.11065481,0.02,0.035489666,0.025046638,0.134350551
ENSG00000166546.13,0.009890865,0,0,0,0.010185557
ENSG00000166548.15,7.727926435,2.183806023,5.114249539,2.929409257,11.65451605
ENSG00000166557.12,46.94007478,81.05074741,34.98867871,73.07,60.38210381
ENSG00000166558.10,0,0.028538346,0,0.029906725,0
ENSG00000166562.8,40.44444018,158.3885084,29.25548967,78.3532531,35.65152458
ENSG00000166569.8,0,0,0.009020669,0.005015546,0
ENSG00000166573.5,0,0,0,0,0
ENSG00000166575.16,34.12950486,5.548215052,15.4254453,7.166507949,22.44319709
ENSG00000166578.9,0.826725951,0.219512782,0.616468997,0.210031092,1.061196087
ENSG00000166579.15,22.77894301,4.406242112,14.44853588,8.308227772,27.80288866
ENSG00000166582.9,66.61391674,160.3325909,67.9596851,124.7191934,69.51590019
ENSG00000166589.12,0,0,0,0.015046638,0
ENSG00000166592.11,0.169236055,0.067076693,0.098427659,0.089937817,0.322123871
ENSG00000166595.11,106.181631,348.4850751,157.2629802,270.8595798,86.9048621
ENSG00000166596.14,0,0,0,0,0
ENSG00000166598.12,370.576251,53.76838221,231.8837214,45.86081465,622.9458149
ENSG00000166603.4,0,0.005243609,0,0,0
ENSG00000166619.12,28.22847211,10.75621804,19.57265014,23.22831127,34.41787863
ENSG00000166634.6,0,0,0,0,0
ENSG00000166664.13,0.014836298,0,0,0,0.076391675
ENSG00000166669.13,110.7352385,110.7156573,71.15611512,75.45130585,187.8704838
ENSG00000166670.9,0.009890865,0.023781955,0.009020669,0,0.114907222
ENSG00000166676.14,0.054727163,0.14037143,0.05,0.185139913,0.039257773
ENSG00000166681.13,0,0.04719248,0.021958662,0.049844541,0
ENSG00000166682.10,0.269454325,0.079025564,0.11059301,0.129937817,0.718515546
ENSG00000166685.11,19.72796685,6.971162426,23.0062082,7.716818866,29.7965396
ENSG00000166689.14,0.16956346,0.066705263,0.158634347,0.024922271,0.124164995
ENSG00000166693.7,0,0,0,0,0
ENSG00000166704.11,1.369236055,0.024756391,0.207062006,0.04,2.655092778
ENSG00000166707.10,0.005054567,0,0,0,0.152412237
ENSG00000166710.17,888.9508549,1303.941227,706.035337,847.696882,1262.728485
ENSG00000166716.9,16.09065481,0.763781955,5.113144681,2.399968908,12.89521815
ENSG00000166734.18,41.43746766,1.867448123,15.76072828,5.293429868,26.73711384
ENSG00000166736.11,0,0,0,0,0
ENSG00000166741.7,22.25133792,24.10800754,31.12899361,27.11709869,16.62807925
ENSG00000166743.9,0.280109135,0.147076693,0.359020669,0.169751266,0.472041124
ENSG00000166747.12,39.21461803,1.380024068,15.146021,3.063150042,51.11414993
ENSG00000166748.12,0,0,0,0,0
ENSG00000166750.9,0.184727163,0.009512782,0.046468997,0.010031092,0.094350551
ENSG00000166762.16,8.060545675,0.360858648,1.64940699,0.68981345,17.20503509
ENSG00000166763.7,0.009890865,0,0,0,0
ENSG00000166770.10,0.579017785,0.249025564,0.532344984,0.385202096,0.443237211
ENSG00000166780.10,1.35912692,1.920858648,1.525310032,2.273585327,1.502021061
ENSG00000166783.19,22.26562854,0.925499252,8.097322802,1.824393711,34.70738464
ENSG00000166787.3,0,0,0,0,0
ENSG00000166788.9,36.7774899,17.68778052,35.27583162,16.23486987,35.46548395
ENSG00000166793.10,0.483526678,0.143781955,0.295696353,0.209782358,0.70832999
ENSG00000166794.4,369.1330679,704.569933,363.1052526,475.7957404,635.8658751
ENSG00000166796.11,0,0,0,0,0
ENSG00000166797.10,156.2936661,324.4197808,233.2688757,313.7412073,105.0280592
ENSG00000166800.9,0.04043654,0.020974436,0.032937994,0.024953362,0
ENSG00000166801.15,28.28439976,1.685870682,13.23714317,4.138289955,42.25864591
ENSG00000166803.10,140.7783347,139.5598543,314.6638362,160.6622857,120.3179213
ENSG00000166813.14,0.483963218,0.025243609,0.243531003,0.02,0.784721665
ENSG00000166816.13,1.033854083,0.121461654,0.545875987,0.26018655,1.499072216
ENSG00000166819.11,0,0,0,0,0
ENSG00000166821.8,0.025272837,0,0.018041338,0.004984454,0
ENSG00000166822.12,13.48330841,3.355962402,4.50291094,4.594922271,11.31041374
ENSG00000166823.5,0.497346402,0.871948871,0.284689968,0.860310917,0.383237211
ENSG00000166825.13,10.44418149,1.004756391,2.670206688,2.163367684,20.35474672
ENSG00000166828.2,0,0,0,0.004984454,0.004907222
ENSG00000166831.8,4.427455537,8.284293241,2.874151067,9.905513013,2.194824475
ENSG00000166833.19,0.244399758,0.014756391,0.052551672,0.034953362,0.239628887
ENSG00000166839.16,0.753744948,0.153781955,0.399613678,0.344984454,0.945278335
ENSG00000166840.13,0.015163702,0,0,0,0.019628887
ENSG00000166845.13,4.548219482,0.149512782,1.838248025,0.315046638,4.27888666
ENSG00000166847.9,65.83458367,12.54772783,38.11799697,19.44072489,55.04122114
ENSG00000166848.5,55.2004709,6.633506796,39.60737691,12.18752244,47.12904966
ENSG00000166851.14,120.9410348,48.50753853,61.44836599,69.78978862,83.39150452
ENSG00000166855.9,56.56730598,6.584505299,38.73069366,8.311356501,31.30542377
ENSG00000166856.2,0.005054567,0,0,0.004984454,0.053979438
ENSG00000166860.2,8.75043654,0.274269173,2.805489666,0.899782358,10.78905215
ENSG00000166862.6,0,0,0,0,0
ENSG00000166863.11,0.715163702,0.646333832,0.887062006,0.860279826,1.077216649
ENSG00000166866.12,0.185163702,0.057076693,0.115696353,0.065046638,0.356474422
ENSG00000166869.2,0.873526678,0.398538346,0.669793312,0.780248734,0.904164995
ENSG00000166881.9,34.39246969,1.688678202,7.737475382,2.784176069,51.63608824
ENSG00000166884.2,0,0,0,0,0
ENSG00000166886.12,18.88203921,2.575870682,12.31368358,6.440093275,21.57635155
ENSG00000166887.15,28.80167138,1.153410525,12.55255167,4.204051702,54.6274072
ENSG00000166888.10,46.26624899,3.241345866,14.29590304,7.009720174,80.61844279
ENSG00000166889.13,29.24236661,4.488330839,19.04471702,9.309885411,22.79212637
ENSG00000166896.7,31.55854083,61.21109022,39.6626404,41.89797728,29.61144183
ENSG00000166897.14,0,0,0,0,0
ENSG00000166900.14,39.50072959,25.02876992,25.57169787,27.43941904,28.3351379
ENSG00000166902.4,116.9464794,80.6372302,166.4126058,87.69635073,96.64236213
ENSG00000166908.17,28.54302142,3.291741364,17.65628936,7.268942881,26.50585756
ENSG00000166912.16,5.188799515,0.638051129,1.984896656,1.129440349,6.477362081
ENSG00000166913.12,139.8879204,64.90061666,122.2792522,69.09241186,90.79978689
ENSG00000166917.8,0.549454325,1.314872179,0.054510334,0.974766812,0.486948346
ENSG00000166920.10,0.134181488,0.083781955,0.04940699,0.049937817,0.136020562
ENSG00000166922.8,0.485381972,0.211461654,0.13724164,0.125046638,0.807031093
ENSG00000166923.10,0.03,0.005243609,0,0.019937817,0.103793881
ENSG00000166924.8,0.529454325,0.030974436,0.103917325,0.065046638,0.996659979
ENSG00000166925.8,98.76888641,27.84739999,51.59285683,61.40424979,100.088849
ENSG00000166926.8,0,0.020974436,0,0.020062183,0
ENSG00000166927.12,0,0,0.010979331,0,0
ENSG00000166928.10,0,0,0,0,0.010185557
ENSG00000166930.6,0,0,0,0,0
ENSG00000166938.12,16.23028699,2.311601509,8.653198789,3.408849606,17.33948595
ENSG00000166946.13,57.37871868,20.42436544,68.71530247,22.5217296,51.99781344
ENSG00000166947.11,0.95174616,0.219884212,0.957475382,0.46,0.952968907
ENSG00000166948.9,0,0,0,0,0
ENSG00000166949.15,24.76101657,0.916845118,5.843531003,2.214393711,32.06594031
ENSG00000166959.7,0,0,0,0,0
ENSG00000166960.16,0.09934519,0,0.031572341,0.025015546,0.054907222
ENSG00000166961.14,0,0,0.030979331,0.020031092,0.03055667
ENSG00000166963.12,14.52560024,0.459512782,6.314689968,1.260217642,9.231855567
ENSG00000166965.12,39.76012125,7.098398491,16.68242615,14.35832105,65.53023317
ENSG00000166971.16,5.86087308,3.014153386,5.344977818,4.029440349,9.598372611
ENSG00000166974.12,48.95069523,7.165084237,45.25874474,12.40876611,31.46709128
ENSG00000166979.12,0.035163702,0,0,0.060062183,0.140927784
ENSG00000166984.11,0,0,0,0,0
ENSG00000166986.12,359.8730881,59.34233395,360.5239758,93.17412817,466.7059452
ENSG00000166987.14,39.14493331,6.01410525,16.39190455,15.1878138,45.67538863
ENSG00000166997.7,7.563015361,0.791461654,4.263297261,2.610621834,13.22645436
ENSG00000167004.12,388.6331932,64.2117537,138.0676409,67.58192242,476.0912186
ENSG00000167005.13,150.957888,160.0172107,147.4748815,118.6024545,78.75207126
ENSG00000167011.8,0.019890865,0.009512782,0.021958662,0.034953362,0.009814443
ENSG00000167014.10,0,0,0,0,0
ENSG00000167034.9,0.035381972,0.019025564,0.025489666,0.015015546,0.064350551
ENSG00000167037.18,0.005054567,0.156960905,0,0.1,0
ENSG00000167046.4,0.01978173,0.01,0,0.019968908,0.035649449
ENSG00000167065.13,2.034399758,0.541461654,0.984896656,0.834984454,1.882226681
ENSG00000167074.14,0.994836298,0.181461654,0.387448328,0.169937817,0.929628887
ENSG00000167077.12,0.314945433,0.34280752,0.244896656,0.374797904,0.967856066
ENSG00000167080.8,0,0,0,0,0.004907222
ENSG00000167081.16,1.586289411,0.808769921,0.646882373,1.049160523,1.589360583
ENSG00000167083.6,0,0,0,0,0
ENSG00000167085.11,254.0606205,218.3815774,420.7263944,169.9163525,162.3657248
ENSG00000167088.10,325.3987752,658.1366122,673.3036944,570.5803367,256.9604991
ENSG00000167094.15,0.004945433,0,0,0.01,0.014907222
ENSG00000167098.11,0,0,0,0.009968908,0
ENSG00000167100.14,0.09021827,0.041461654,0.053917325,0.030062183,0.152680541
ENSG00000167103.11,3.807196849,1.092460157,1.50708906,1.334455895,6.434824475
ENSG00000167104.11,0,0,0,0,0
ENSG00000167105.7,1.05109135,0.868051129,0.621545287,1.129409257,1.289917253
ENSG00000167106.11,7.876507681,0.848422559,3.346082675,3.044486987,11.30433049
ENSG00000167107.12,5.937633389,1.2636421,2.399461098,1.63454917,17.27721915
ENSG00000167110.16,132.7668007,8.745243609,64.55768207,17.88931598,148.3886183
ENSG00000167112.9,70.10229789,20.6978241,83.09540094,29.10368838,56.88758527
ENSG00000167113.10,103.6276738,110.414988,56.17427659,115.0766554,148.9968179
ENSG00000167114.12,17.87796685,5.787703766,8.961985716,11.20237275,23.06208375
ENSG00000167117.8,0,0,0.027448328,0,0
ENSG00000167118.10,55.21283751,45.9387504,60.97677416,62.35736698,45.9692979
ENSG00000167123.18,19.0865481,9.665663175,9.519820366,14.82318113,24.27876379
ENSG00000167130.17,32.68938561,7.575523319,14.86128449,13.45993782,41.64769307
ENSG00000167131.16,0.586691592,0.114756391,0.468813981,0.294704629,0.253237211
ENSG00000167136.6,47.75341754,30.11494893,69.91879667,44.10356401,40.85933553
ENSG00000167139.8,0,0,0,0,0
ENSG00000167157.10,0.014836298,0.106705263,0.051958662,0.059906725,0.04
